chunk_id,source_id,record_type,document_type,jurisdiction,word_count,char_count,page_start,page_end,section,subsection,rule,subrule,clause,heading,topics,warning
PMFBY_2023_SEC_3_1_1_3,PMFBY_2023,child,scheme_guideline,India,62,440,15,15,3.1.1.3,,,,,,deposits;eligibility;loans,
PMFBY_2023_SEC_3_1_2_1,PMFBY_2023,child,scheme_guideline,India,34,215,15,15,3.1.2.1,,,,,,,
PMFBY_2023_SEC_3_1_3,PMFBY_2023,child,scheme_guideline,India,50,340,15,15,3.1.3,,,,,,,
PMFBY_2023_SEC_3_1_4,PMFBY_2023,child,scheme_guideline,India,185,1218,15,15,3.1.4,,,,,,premium;timeline,
PMFBY_2023_SEC_3_1_5,PMFBY_2023,child,scheme_guideline,India,75,454,15,16,3.1.5,,,,,,claim;crop_loss,
PMFBY_2023_SEC_3_1_6,PMFBY_2023,child,scheme_guideline,India,135,891,16,16,3.1.6,,,,,,claim;crop_loss,
PMFBY_2023_SEC_3_1_7,PMFBY_2023,child,scheme_guideline,India,30,196,16,16,3.1.7,,,,,,premium,
PMFBY_2023_SEC_3_2_1,PMFBY_2023,parent,scheme_guideline,India,45,301,16,16,3.2.1,,,,,Coverage of Farmers,pmfby,
PMFBY_2023_SEC_3_2_1_1,PMFBY_2023,child,scheme_guideline,India,87,577,16,16,3.2.1.1,,,,,,pmfby,
PMFBY_2023_SEC_3_2_1_2,PMFBY_2023,child,scheme_guideline,India,48,347,16,16,3.2.1.2,,,,,,premium,
PMFBY_2023_SEC_4,PMFBY_2023,child,scheme_guideline,India,94,623,16,17,4,,,,,Coverage of Crops,,
PMFBY_2023_SEC_5,PMFBY_2023,parent,scheme_guideline,India,6,35,17,17,5,,,,,Coverage of Risks and Exclusions,,SHORT_CHUNK
PMFBY_2023_SEC_5_1,PMFBY_2023,child,scheme_guideline,India,60,408,17,17,5.1,,,,,Coverage of Risks and Exclusions,,
PMFBY_2023_SEC_5_2,PMFBY_2023,parent,scheme_guideline,India,60,376,17,17,5.2,,,,,Coverage of Risks and Exclusions,crop_insurance;crop_loss,
PMFBY_2023_SEC_5_2_1,PMFBY_2023,child,scheme_guideline,India,18,172,17,17,5.2.1,,,,,,,SHORT_CHUNK
PMFBY_2023_SEC_5_2_2,PMFBY_2023,child,scheme_guideline,India,62,389,17,17,5.2.2,,,,,,,
PMFBY_2023_SEC_5_2_3,PMFBY_2023,child,scheme_guideline,India,61,371,17,17,5.2.3,,,,,,,
PMFBY_2023_SEC_5_2_4,PMFBY_2023,child,scheme_guideline,India,34,248,17,17,5.2.4,,,,,,,
PMFBY_2023_SEC_5_2_5,PMFBY_2023,child,scheme_guideline,India,175,1101,17,18,5.2.5,,,,,,crop_loss;premium,
PMFBY_2023_SEC_5_3,PMFBY_2023,child,scheme_guideline,India,34,209,18,18,5.3,,,,,Coverage of Risks and Exclusions,,
PMFBY_2023_SEC_5_4,PMFBY_2023,child,scheme_guideline,India,20,132,18,18,5.4,,,,,Coverage of Risks and Exclusions,,
PMFBY_2023_SEC_5_5,PMFBY_2023,child,scheme_guideline,India,93,654,18,18,5.5,,,,,Coverage of Risks and Exclusions,claim;reporting,
PMFBY_2023_SEC_5_6,PMFBY_2023,child,scheme_guideline,India,23,153,18,18,5.6,,,,,Coverage of Risks and Exclusions,claim;management,
PMFBY_2023_SEC_5_7_1,PMFBY_2023,child,scheme_guideline,India,37,257,18,18,5.7.1,,,,,Coverage of Risks and Exclusions,claim;premium,
PMFBY_2023_SEC_5_7_2,PMFBY_2023,child,scheme_guideline,India,92,565,18,18,5.7.2,,,,,Coverage of Risks and Exclusions,claim;premium,
PMFBY_2023_SEC_5_7_3,PMFBY_2023,child,scheme_guideline,India,32,172,18,18,5.7.3,,,,,Coverage of Risks and Exclusions,,
PMFBY_2023_SEC_5_7_4,PMFBY_2023,parent,scheme_guideline,India,11,80,18,18,5.7.4,,,,,Coverage of Risks and Exclusions,,SHORT_CHUNK
PMFBY_2023_SEC_5_7_4_1,PMFBY_2023,child,scheme_guideline,India,99,621,18,19,5.7.4.1,,,,,,,TABLE_REVIEW
PMFBY_2023_SEC_063,PMFBY_2023,child,scheme_guideline,India,20,94,19,19,,,,,,Profit = 100%- LR = 100%,,
PMFBY_2023_SEC_064,PMFBY_2023,child,scheme_guideline,India,87,434,19,19,,,,,,Loss = 100%- LR = -250%,,
PMFBY_2023_SEC_065,PMFBY_2023,child,scheme_guideline,India,182,1089,19,19,,,,,,102% of the premium,claim;premium,
PMFBY_2023_SEC_5_7_4_2,PMFBY_2023,child,scheme_guideline,India,119,753,20,20,5.7.4.2,,,,,,claim;premium,TABLE_REVIEW
PMFBY_2023_SEC_067,PMFBY_2023,child,scheme_guideline,India,78,476,20,20,,,,,,II. Surplus Sharing:,claim,
PMFBY_2023_SEC_5_7_4_3,PMFBY_2023,child,scheme_guideline,India,160,1006,20,21,5.7.4.3,,,,,,claim;pmfby;premium,TABLE_REVIEW
PMFBY_2023_SEC_069,PMFBY_2023,child,scheme_guideline,India,61,356,21,21,,,,,,II. Surplus Sharing:,claim,
PMFBY_2023_SEC_5_7_4_4,PMFBY_2023,child,scheme_guideline,India,192,1201,21,21,5.7.4.4,,,,,,claim,
PMFBY_2023_SEC_5_7_4_5,PMFBY_2023,child,scheme_guideline,India,130,795,21,21,5.7.4.5,,,,,,premium,
PMFBY_2023_SEC_5_8_1,PMFBY_2023,child,scheme_guideline,India,164,1164,21,22,5.8.1,,,,,Coverage of Risks and Exclusions,crop_insurance;pmfby,
PMFBY_2023_SEC_5_8_2,PMFBY_2023,child,scheme_guideline,India,116,806,22,22,5.8.2,,,,,Coverage of Risks and Exclusions,crop_insurance;pmfby,
PMFBY_2023_SEC_5_8_3,PMFBY_2023,child,scheme_guideline,India,133,890,22,22,5.8.3,,,,,Coverage of Risks and Exclusions,premium,
PMFBY_2023_SEC_5_8_4,PMFBY_2023,child,scheme_guideline,India,106,728,22,22,5.8.4,,,,,Coverage of Risks and Exclusions,,
PMFBY_2023_SEC_5_8_5,PMFBY_2023,child,scheme_guideline,India,48,403,22,23,5.8.5,,,,,Coverage of Risks and Exclusions,,
PMFBY_2023_SEC_5_8_6,PMFBY_2023,child,scheme_guideline,India,148,1095,23,23,5.8.6,,,,,Coverage of Risks and Exclusions,complaint;grievance;registration,
PMFBY_2023_SEC_5_8_7,PMFBY_2023,child,scheme_guideline,India,27,186,23,23,5.8.7,,,,,Coverage of Risks and Exclusions,,
PMFBY_2023_SEC_6,PMFBY_2023,parent,scheme_guideline,India,54,370,23,23,6,,,,,Preconditions for Implementation of the Scheme,,
PMFBY_2023_SEC_6_1_1,PMFBY_2023,child,scheme_guideline,India,67,465,23,23,6.1.1,,,,,Preconditions for Implementation of the Scheme,,
PMFBY_2023_SEC_6_1_2,PMFBY_2023,child,scheme_guideline,India,108,675,23,23,6.1.2,,,,,Preconditions for Implementation of the Scheme,crop_loss,
PMFBY_2023_SEC_6_1_3,PMFBY_2023,child,scheme_guideline,India,67,461,23,24,6.1.3,,,,,Preconditions for Implementation of the Scheme,meetings,
PMFBY_2023_SEC_6_1_4,PMFBY_2023,child,scheme_guideline,India,31,176,24,24,6.1.4,,,,,Preconditions for Implementation of the Scheme,,
PMFBY_2023_SEC_6_1_5,PMFBY_2023,child,scheme_guideline,India,54,339,24,24,6.1.5,,,,,Preconditions for Implementation of the Scheme,claim,
PMFBY_2023_SEC_6_1_6,PMFBY_2023,child,scheme_guideline,India,40,255,24,24,6.1.6,,,,,Preconditions for Implementation of the Scheme,,
PMFBY_2023_SEC_086,PMFBY_2023,child,scheme_guideline,India,25,178,24,24,,,,,,II. Notwithstanding any legal order specifically restricting the release of subsidy the,,
PMFBY_2023_SEC_087,PMFBY_2023,child,scheme_guideline,India,29,214,24,24,,,,,,III. All the financial transactions (subsidy and claims) including farmers premium being,claim;crop_insurance;premium,
PMFBY_2023_SEC_088,PMFBY_2023,child,scheme_guideline,India,33,233,24,24,,,,,,IV. The States/UTs are required to commit their liabilities in advance as per modalities,pmfby,
PMFBY_2023_SEC_089,PMFBY_2023,child,scheme_guideline,India,20,129,24,24,,,,,,CNA to Confirm on NCIP,,
PMFBY_2023_SEC_6_1_7,PMFBY_2023,parent,scheme_guideline,India,737,4657,25,26,6.1.7,,,,,Preconditions for Implementation of the Scheme,claim;pmfby;premium;reporting;timeline,TABLE_REVIEW
PMFBY_2023_SEC_6_1_7_SUB_1,PMFBY_2023,child,scheme_guideline,India,462,2873,25,25,6.1.7,,,,,Preconditions for Implementation of the Scheme,pmfby;premium;reporting,TABLE_REVIEW
PMFBY_2023_SEC_6_1_7_SUB_2,PMFBY_2023,child,scheme_guideline,India,275,1782,25,26,6.1.7,,,,,Preconditions for Implementation of the Scheme,claim;pmfby;premium;timeline,TABLE_REVIEW
PMFBY_2023_SEC_6_1_8,PMFBY_2023,child,scheme_guideline,India,39,262,26,26,6.1.8,,,,,Preconditions for Implementation of the Scheme,,
PMFBY_2023_SEC_6_1_9,PMFBY_2023,child,scheme_guideline,India,119,963,26,26,6.1.9,,,,,Preconditions for Implementation of the Scheme,crop_insurance;pmfby,
PMFBY_2023_SEC_6_1_10,PMFBY_2023,child,scheme_guideline,India,41,256,26,26,6.1.10,,,,,Preconditions for Implementation of the Scheme,claim;crop_insurance;crop_loss,
PMFBY_2023_SEC_6_1_11,PMFBY_2023,child,scheme_guideline,India,92,659,26,27,6.1.11,,,,,Preconditions for Implementation of the Scheme,complaint;grievance;pmfby,
PMFBY_2023_SEC_6_2_1,PMFBY_2023,child,scheme_guideline,India,24,155,27,27,6.2.1,,,,,Preconditions for Implementation of the Scheme,,
PMFBY_2023_SEC_6_2_2,PMFBY_2023,child,scheme_guideline,India,43,271,27,27,6.2.2,,,,,Preconditions for Implementation of the Scheme,,
PMFBY_2023_SEC_6_2_3,PMFBY_2023,child,scheme_guideline,India,42,253,27,27,6.2.3,,,,,Preconditions for Implementation of the Scheme,crop_loss,
PMFBY_2023_SEC_6_2_4,PMFBY_2023,child,scheme_guideline,India,49,334,27,27,6.2.4,,,,,Preconditions for Implementation of the Scheme,,
PMFBY_2023_SEC_6_2_5,PMFBY_2023,child,scheme_guideline,India,45,314,27,27,6.2.5,,,,,Preconditions for Implementation of the Scheme,grievance;registration;reporting,
PMFBY_2023_SEC_6_2_6,PMFBY_2023,child,scheme_guideline,India,31,201,27,27,6.2.6,,,,,Preconditions for Implementation of the Scheme,claim;eligibility,
PMFBY_2023_SEC_6_2_7,PMFBY_2023,child,scheme_guideline,India,31,210,27,27,6.2.7,,,,,Preconditions for Implementation of the Scheme,premium,
PMFBY_2023_SEC_6_2_8,PMFBY_2023,child,scheme_guideline,India,22,145,27,27,6.2.8,,,,,Preconditions for Implementation of the Scheme,,
PMFBY_2023_SEC_6_2_9,PMFBY_2023,child,scheme_guideline,India,96,695,27,28,6.2.9,,,,,Preconditions for Implementation of the Scheme,complaint;grievance;pmfby,
PMFBY_2023_SEC_6_3_1,PMFBY_2023,child,scheme_guideline,India,73,466,28,28,6.3.1,,,,,Preconditions for Implementation of the Scheme,pacs,
PMFBY_2023_SEC_6_3_2,PMFBY_2023,child,scheme_guideline,India,43,285,28,28,6.3.2,,,,,Preconditions for Implementation of the Scheme,,
PMFBY_2023_SEC_6_3_3,PMFBY_2023,child,scheme_guideline,India,43,312,28,28,6.3.3,,,,,Preconditions for Implementation of the Scheme,documents,
PMFBY_2023_SEC_6_3_4,PMFBY_2023,child,scheme_guideline,India,20,147,28,28,6.3.4,,,,,Preconditions for Implementation of the Scheme,premium,
PMFBY_2023_SEC_6_3_5,PMFBY_2023,child,scheme_guideline,India,47,306,28,28,6.3.5,,,,,Preconditions for Implementation of the Scheme,complaint;grievance,
PMFBY_2023_SEC_6_4_1,PMFBY_2023,child,scheme_guideline,India,29,199,28,28,6.4.1,,,,,Preconditions for Implementation of the Scheme,crop_insurance,
PMFBY_2023_SEC_6_4_2,PMFBY_2023,child,scheme_guideline,India,78,482,28,28,6.4.2,,,,,Preconditions for Implementation of the Scheme,pmfby,
PMFBY_2023_SEC_6_4_3,PMFBY_2023,child,scheme_guideline,India,70,472,28,28,6.4.3,,,,,Preconditions for Implementation of the Scheme,loans,
PMFBY_2023_SEC_6_5_1,PMFBY_2023,child,scheme_guideline,India,66,424,28,29,6.5.1,,,,,Preconditions for Implementation of the Scheme,documents,
PMFBY_2023_SEC_7,PMFBY_2023,parent,scheme_guideline,India,13,84,29,29,7,,,,,Procedure for Issuance of Tender by the States/UTs,,SHORT_CHUNK
PMFBY_2023_SEC_7_1_1,PMFBY_2023,child,scheme_guideline,India,81,500,29,29,7.1.1,,,,,Procedure for Issuance of Tender by the States/UTs,pmfby;premium,
PMFBY_2023_SEC_7_1_2,PMFBY_2023,child,scheme_guideline,India,19,126,29,29,7.1.2,,,,,Procedure for Issuance of Tender by the States/UTs,documents,SHORT_CHUNK
PMFBY_2023_SEC_7_1_3,PMFBY_2023,child,scheme_guideline,India,51,309,29,29,7.1.3,,,,,Procedure for Issuance of Tender by the States/UTs,meetings,
PMFBY_2023_SEC_7_1_4,PMFBY_2023,child,scheme_guideline,India,45,280,29,29,7.1.4,,,,,Procedure for Issuance of Tender by the States/UTs,documents,
PMFBY_2023_SEC_7_1_5,PMFBY_2023,child,scheme_guideline,India,81,560,29,29,7.1.5,,,,,Procedure for Issuance of Tender by the States/UTs,documents;premium,
PMFBY_2023_SEC_7_1_6,PMFBY_2023,child,scheme_guideline,India,72,442,29,29,7.1.6,,,,,Procedure for Issuance of Tender by the States/UTs,documents,
PMFBY_2023_SEC_7_1_7,PMFBY_2023,child,scheme_guideline,India,60,386,29,29,7.1.7,,,,,Procedure for Issuance of Tender by the States/UTs,premium,
PMFBY_2023_SEC_121,PMFBY_2023,child,scheme_guideline,India,33,244,29,30,,,,,,"A. Details of Automatic Weather Stations (AWS), Automatic Rain Gauges (ARG) or",,
PMFBY_2023_SEC_122,PMFBY_2023,child,scheme_guideline,India,34,208,30,30,,,,,,B. Year wise historical Average Yield data for each notiﬁed crop at the Notiﬁed IU level,,
PMFBY_2023_SEC_123,PMFBY_2023,child,scheme_guideline,India,29,187,30,30,,,,,,"C. Year wise, Crop-wise, IU level historical Coverage and Claim data for past 3 years",claim,
PMFBY_2023_SEC_124,PMFBY_2023,child,scheme_guideline,India,24,160,30,30,,,,,,D. Crop-wise nomenclature of yield being collated and reported along with the,reporting,
PMFBY_2023_SEC_125,PMFBY_2023,child,scheme_guideline,India,35,225,30,30,,,,,,E. List of cluster wise distribution of districts and list of crops proposed to be covered,,
PMFBY_2023_SEC_126,PMFBY_2023,child,scheme_guideline,India,47,337,30,30,,,,,,F. Classiﬁcation of irrigated and unirrigated districts in clusters as per irrigation facilities,,
PMFBY_2023_SEC_127,PMFBY_2023,child,scheme_guideline,India,22,147,30,30,,,,,,G. Details of Alternate Risk Management Models (ARTM) and Yield Estimation Models,management,
PMFBY_2023_SEC_7_1_8,PMFBY_2023,parent,scheme_guideline,India,125,714,30,30,7.1.8,,,,,Procedure for Issuance of Tender by the States/UTs,premium,
PMFBY_2023_SEC_7_1_8_1,PMFBY_2023,child,scheme_guideline,India,22,125,30,30,7.1.8.1,,,,,,,
PMFBY_2023_SEC_7_1_8_2,PMFBY_2023,child,scheme_guideline,India,128,807,30,30,7.1.8.2,,,,,,documents;premium,
PMFBY_2023_SEC_7_1_8_3,PMFBY_2023,child,scheme_guideline,India,120,741,30,31,7.1.8.3,,,,,,documents;premium,
PMFBY_2023_SEC_7_1_9,PMFBY_2023,child,scheme_guideline,India,182,1152,31,31,7.1.9,,,,,Procedure for Issuance of Tender by the States/UTs,claim;premium,
PMFBY_2023_SEC_7_1_10,PMFBY_2023,child,scheme_guideline,India,64,374,31,31,7.1.10,,,,,Procedure for Issuance of Tender by the States/UTs,premium,
PMFBY_2023_SEC_7_1_11,PMFBY_2023,child,scheme_guideline,India,151,966,31,31,7.1.11,,,,,Procedure for Issuance of Tender by the States/UTs,,
PMFBY_2023_SEC_7_1_12,PMFBY_2023,child,scheme_guideline,India,69,499,31,31,7.1.12,,,,,Procedure for Issuance of Tender by the States/UTs,documents;management;meetings,
PMFBY_2023_SEC_7_1_13,PMFBY_2023,child,scheme_guideline,India,70,417,31,32,7.1.13,,,,,Procedure for Issuance of Tender by the States/UTs,documents;timeline,
PMFBY_2023_SEC_7_1_14,PMFBY_2023,child,scheme_guideline,India,71,426,32,32,7.1.14,,,,,Procedure for Issuance of Tender by the States/UTs,premium,
PMFBY_2023_SEC_7_1_15,PMFBY_2023,child,scheme_guideline,India,41,260,32,32,7.1.15,,,,,Procedure for Issuance of Tender by the States/UTs,,
PMFBY_2023_SEC_7_1_16,PMFBY_2023,child,scheme_guideline,India,57,383,32,32,7.1.16,,,,,Procedure for Issuance of Tender by the States/UTs,,
PMFBY_2023_SEC_7_1_17_1,PMFBY_2023,child,scheme_guideline,India,234,1515,32,32,7.1.17.1,,,,,Procedure for Issuance of Tender by the States/UTs,claim;crop_insurance;premium,
PMFBY_2023_SEC_7_1_17_2,PMFBY_2023,child,scheme_guideline,India,69,427,32,33,7.1.17.2,,,,,Procedure for Issuance of Tender by the States/UTs,premium,
PMFBY_2023_SEC_7_2_1_1,PMFBY_2023,child,scheme_guideline,India,177,1018,33,33,7.2.1.1,,,,,Procedure for Issuance of Tender by the States/UTs,meetings;premium,
PMFBY_2023_SEC_7_2_1_2,PMFBY_2023,child,scheme_guideline,India,58,339,33,33,7.2.1.2,,,,,Procedure for Issuance of Tender by the States/UTs,claim;crop_loss,
PMFBY_2023_SEC_7_2_1_3,PMFBY_2023,child,scheme_guideline,India,106,656,33,33,7.2.1.3,,,,,Procedure for Issuance of Tender by the States/UTs,claim,
PMFBY_2023_SEC_7_2_1_4,PMFBY_2023,child,scheme_guideline,India,161,944,33,33,7.2.1.4,,,,,Procedure for Issuance of Tender by the States/UTs,documents;premium,
PMFBY_2023_SEC_7_2_1_5,PMFBY_2023,child,scheme_guideline,India,85,521,33,34,7.2.1.5,,,,,Procedure for Issuance of Tender by the States/UTs,,
PMFBY_2023_SEC_7_2_1_6,PMFBY_2023,child,scheme_guideline,India,133,841,34,34,7.2.1.6,,,,,Procedure for Issuance of Tender by the States/UTs,claim;documents;reporting,
PMFBY_2023_SEC_7_2_1_7,PMFBY_2023,child,scheme_guideline,India,125,738,34,34,7.2.1.7,,,,,Procedure for Issuance of Tender by the States/UTs,premium,
PMFBY_2023_SEC_7_2_1_8,PMFBY_2023,child,scheme_guideline,India,117,721,34,34,7.2.1.8,,,,,Procedure for Issuance of Tender by the States/UTs,premium,
PMFBY_2023_SEC_7_2_1_9,PMFBY_2023,child,scheme_guideline,India,81,537,34,34,7.2.1.9,,,,,Procedure for Issuance of Tender by the States/UTs,,
PMFBY_2023_SEC_7_3_1,PMFBY_2023,child,scheme_guideline,India,152,885,34,35,7.3.1,,,,,Procedure for Issuance of Tender by the States/UTs,claim;documents,
PMFBY_2023_SEC_7_3_2,PMFBY_2023,child,scheme_guideline,India,102,670,35,35,7.3.2,,,,,Procedure for Issuance of Tender by the States/UTs,,
PMFBY_2023_SEC_7_3_3,PMFBY_2023,parent,scheme_guideline,India,90,558,35,35,7.3.3,,,,,Procedure for Issuance of Tender by the States/UTs,,
PMFBY_2023_SEC_7_3_3_1,PMFBY_2023,child,scheme_guideline,India,105,581,35,35,7.3.3.1,,,,,,premium,TABLE_REVIEW
PMFBY_2023_SEC_155,PMFBY_2023,child,scheme_guideline,India,70,394,35,35,,,,,,Threshold Yield:,,TABLE_REVIEW
PMFBY_2023_SEC_156,PMFBY_2023,child,scheme_guideline,India,71,390,35,36,,,,,,Premium Rate:,premium,TABLE_REVIEW
PMFBY_2023_SEC_157,PMFBY_2023,child,scheme_guideline,India,56,375,36,36,,,,,,Evaluation of tender process and determination of L1 Company:,premium,
PMFBY_2023_SEC_7_3_3_2,PMFBY_2023,child,scheme_guideline,India,216,1212,36,36,7.3.3.2,,,,,,premium,TABLE_REVIEW
PMFBY_2023_SEC_159,PMFBY_2023,child,scheme_guideline,India,133,777,36,37,,,,,,Threshold Yield:,,TABLE_REVIEW
PMFBY_2023_SEC_160,PMFBY_2023,child,scheme_guideline,India,117,682,37,37,,,,,,Evaluation of tender process and determination of L1 Company:,premium,TABLE_REVIEW
PMFBY_2023_SEC_161,PMFBY_2023,child,scheme_guideline,India,200,1129,37,37,,,,,,Indemnity Level-70%,,TABLE_REVIEW
PMFBY_2023_SEC_162,PMFBY_2023,child,scheme_guideline,India,62,408,37,38,,,,,,Evaluation of tender process and determination of L1 Company:,premium,
PMFBY_2023_SEC_7_3_3_3,PMFBY_2023,child,scheme_guideline,India,74,463,38,38,7.3.3.3,,,,,,premium,
PMFBY_2023_SEC_164,PMFBY_2023,child,scheme_guideline,India,139,888,38,38,,,,,,responding Increase/ Decrease in APR against each 1% point Increase/Decrease in,premium,TABLE_REVIEW
PMFBY_2023_SEC_165,PMFBY_2023,child,scheme_guideline,India,192,1097,38,39,,,,,,Premium rate quoted by L1 Insurance Company for a district crop combination =13%,premium,TABLE_REVIEW
PMFBY_2023_SEC_166,PMFBY_2023,child,scheme_guideline,India,45,313,39,39,,,,,,Evaluation of tender process and determination of L1 Company:,premium,
PMFBY_2023_SEC_167,PMFBY_2023,child,scheme_guideline,India,346,2124,39,40,,,,,,Actual Premium Rate (APR),premium,
PMFBY_2023_SEC_7_3_4,PMFBY_2023,child,scheme_guideline,India,382,2458,40,40,7.3.4,,,,,Procedure for Issuance of Tender by the States/UTs,claim;crop_loss;premium,
PMFBY_2023_SEC_7_6_1,PMFBY_2023,child,scheme_guideline,India,56,405,41,41,7.6.1,,,,,Procedure for Issuance of Tender by the States/UTs,,
PMFBY_2023_SEC_7_6_2,PMFBY_2023,child,scheme_guideline,India,33,253,41,41,7.6.2,,,,,Procedure for Issuance of Tender by the States/UTs,documents,
PMFBY_2023_SEC_7_6_3,PMFBY_2023,child,scheme_guideline,India,62,492,41,41,7.6.3,,,,,Procedure for Issuance of Tender by the States/UTs,documents,
PMFBY_2023_SEC_7_6_4,PMFBY_2023,child,scheme_guideline,India,31,191,41,41,7.6.4,,,,,Procedure for Issuance of Tender by the States/UTs,,
PMFBY_2023_SEC_7_6_5,PMFBY_2023,child,scheme_guideline,India,47,316,41,41,7.6.5,,,,,Procedure for Issuance of Tender by the States/UTs,,
PMFBY_2023_SEC_7_6_6,PMFBY_2023,child,scheme_guideline,India,103,716,41,41,7.6.6,,,,,Procedure for Issuance of Tender by the States/UTs,claim;pmfby,
PMFBY_2023_SEC_7_6_7,PMFBY_2023,child,scheme_guideline,India,56,354,41,41,7.6.7,,,,,Procedure for Issuance of Tender by the States/UTs,,
PMFBY_2023_SEC_7_6_8,PMFBY_2023,child,scheme_guideline,India,74,446,41,41,7.6.8,,,,,Procedure for Issuance of Tender by the States/UTs,,
PMFBY_2023_SEC_7_6_9,PMFBY_2023,child,scheme_guideline,India,81,505,42,42,7.6.9,,,,,Procedure for Issuance of Tender by the States/UTs,claim;crop_loss,
PMFBY_2023_SEC_7_6_10,PMFBY_2023,child,scheme_guideline,India,92,560,42,42,7.6.10,,,,,Procedure for Issuance of Tender by the States/UTs,premium,TABLE_REVIEW
PMFBY_2023_SEC_7_6_11,PMFBY_2023,child,scheme_guideline,India,61,459,42,42,7.6.11,,,,,Procedure for Issuance of Tender by the States/UTs,management,
PMFBY_2023_SEC_7_6_12,PMFBY_2023,child,scheme_guideline,India,86,539,42,42,7.6.12,,,,,Procedure for Issuance of Tender by the States/UTs,,
PMFBY_2023_SEC_7_6_13,PMFBY_2023,child,scheme_guideline,India,29,153,42,42,7.6.13,,,,,Procedure for Issuance of Tender by the States/UTs,,
PMFBY_2023_SEC_7_6_14,PMFBY_2023,child,scheme_guideline,India,47,296,42,42,7.6.14,,,,,Procedure for Issuance of Tender by the States/UTs,,
PMFBY_2023_SEC_8,PMFBY_2023,parent,scheme_guideline,India,9,56,42,42,8,,,,,Engagement of Common Service Centers (CSCs) and Other,,SHORT_CHUNK
PMFBY_2023_SEC_8_1,PMFBY_2023,child,scheme_guideline,India,82,564,42,43,8.1,,,,,Engagement of Common Service Centers (CSCs) and Other,pmfby,
PMFBY_2023_SEC_8_2,PMFBY_2023,child,scheme_guideline,India,43,266,43,43,8.2,,,,,Engagement of Common Service Centers (CSCs) and Other,pmfby,
PMFBY_2023_SEC_8_3,PMFBY_2023,child,scheme_guideline,India,109,681,43,43,8.3,,,,,Engagement of Common Service Centers (CSCs) and Other,timeline,
PMFBY_2023_SEC_8_4,PMFBY_2023,child,scheme_guideline,India,69,450,43,43,8.4,,,,,Engagement of Common Service Centers (CSCs) and Other,,
PMFBY_2023_SEC_8_5,PMFBY_2023,child,scheme_guideline,India,108,700,43,43,8.5,,,,,Engagement of Common Service Centers (CSCs) and Other,pmfby;premium,
PMFBY_2023_SEC_8_6,PMFBY_2023,child,scheme_guideline,India,307,1937,43,44,8.6,,,,,Engagement of Common Service Centers (CSCs) and Other,documents;timeline,
PMFBY_2023_SEC_8_7,PMFBY_2023,child,scheme_guideline,India,46,336,44,44,8.7,,,,,Engagement of Common Service Centers (CSCs) and Other,,
PMFBY_2023_SEC_8_8,PMFBY_2023,child,scheme_guideline,India,143,921,44,44,8.8,,,,,Engagement of Common Service Centers (CSCs) and Other,eligibility;loans;premium,
PMFBY_2023_SEC_8_9,PMFBY_2023,child,scheme_guideline,India,76,499,44,44,8.9,,,,,Engagement of Common Service Centers (CSCs) and Other,timeline,
PMFBY_2023_SEC_9,PMFBY_2023,parent,scheme_guideline,India,5,33,44,44,9,,,,,Electronic Remittance of Funds,,SHORT_CHUNK
PMFBY_2023_SEC_9_1,PMFBY_2023,child,scheme_guideline,India,82,582,44,44,9.1,,,,,Electronic Remittance of Funds,claim;eligibility;management;pmfby;premium,
PMFBY_2023_SEC_9_2,PMFBY_2023,child,scheme_guideline,India,121,831,44,45,9.2,,,,,Electronic Remittance of Funds,premium,
PMFBY_2023_SEC_9_3,PMFBY_2023,child,scheme_guideline,India,102,630,45,45,9.3,,,,,Electronic Remittance of Funds,premium,
PMFBY_2023_SEC_9_4,PMFBY_2023,child,scheme_guideline,India,128,847,45,45,9.4,,,,,Electronic Remittance of Funds,claim;crop_insurance;deposits;pmfby;premium,
PMFBY_2023_SEC_9_5,PMFBY_2023,child,scheme_guideline,India,64,449,45,45,9.5,,,,,Electronic Remittance of Funds,claim;reporting,
PMFBY_2023_SEC_9_6,PMFBY_2023,child,scheme_guideline,India,106,708,45,45,9.6,,,,,Electronic Remittance of Funds,claim,
PMFBY_2023_SEC_9_7,PMFBY_2023,child,scheme_guideline,India,165,1157,45,46,9.7,,,,,Electronic Remittance of Funds,management;pmfby,
PMFBY_2023_SEC_9_8,PMFBY_2023,child,scheme_guideline,India,121,787,46,46,9.8,,,,,Electronic Remittance of Funds,,
PMFBY_2023_SEC_9_9,PMFBY_2023,child,scheme_guideline,India,47,304,46,46,9.9,,,,,Electronic Remittance of Funds,claim,
PMFBY_2023_SEC_10,PMFBY_2023,parent,scheme_guideline,India,6,35,46,46,10,,,,,Census Code Mapping of Entities,,SHORT_CHUNK
PMFBY_2023_SEC_10_1,PMFBY_2023,child,scheme_guideline,India,79,544,46,46,10.1,,,,,Census Code Mapping of Entities,,
PMFBY_2023_SEC_10_2,PMFBY_2023,child,scheme_guideline,India,60,390,46,46,10.2,,,,,Census Code Mapping of Entities,pmfby;reporting,
